Tipo Titulo;Data Vencimento;Data Base;Taxa Compra Manha;Taxa Venda Manha;PU Compra Manha;PU Venda Manha;PU Base Manha
Tesouro IPCA+ com Juros Semestrais;15/08/2040;02/09/2020;6,8247;6,9447;1.391,10;1.389,71;1.391,10
Tesouro IPCA+ com Juros Semestrais;15/08/2040;03/09/2020;6,6771;6,7971;1.381,52;1.380,14;1.381,52
Tesouro IPCA+ com Juros Semestrais;15/08/2040;04/09/2020;6,7030;6,8230;1.383,20;1.381,81;1.383,20
Tesouro IPCA+ com Juros Semestrais;15/08/2040;07/09/2020;6,7565;6,8765;1.386,67;1.385,28;1.386,67
Tesouro IPCA+ com Juros Semestrais;15/08/2040;08/09/2020;6,6237;6,7437;1.378,06;1.376,69;1.378,06
Tesouro IPCA+ com Juros Semestrais;15/08/2040;09/09/2020;6,6259;6,7459;1.378,20;1.376,82;1.378,20
Tesouro IPCA+ com Juros Semestrais;15/08/2040;10/09/2020;6,7264;6,8464;1.384,71;1.383,33;1.384,71
Tesouro IPCA+ com Juros Semestrais;15/08/2040;11/09/2020;6,8340;6,9540;1.391,71;1.390,32;1.391,71
Tesouro IPCA+ com Juros Semestrais;15/08/2040;14/09/2020;6,8106;6,9306;1.390,18;1.388,79;1.390,18
Tesouro IPCA+ com Juros Semestrais;15/08/2040;15/09/2020;6,7193;6,8393;1.384,25;1.382,86;1.384,25
Tesouro IPCA+ com Juros Semestrais;15/08/2040;16/09/2020;6,6294;6,7494;1.378,43;1.377,05;1.378,43
Tesouro IPCA+ com Juros Semestrais;15/08/2040;17/09/2020;6,7519;6,8719;1.386,37;1.384,98;1.386,37
Tesouro IPCA+ com Juros Semestrais;15/08/2040;18/09/2020;6,8375;6,9575;1.391,93;1.390,54;1.391,93
Tesouro IPCA+ com Juros Semestrais;15/08/2040;21/09/2020;6,7900;6,9100;1.388,84;1.387,45;1.388,84
Tesouro IPCA+ com Juros Semestrais;15/08/2040;22/09/2020;6,8403;6,9603;1.392,12;1.390,73;1.392,12
Tesouro IPCA+ com Juros Semestrais;15/08/2040;23/09/2020;6,8988;7,0188;1.395,93;1.394,53;1.395,93
Tesouro IPCA+ com Juros Semestrais;15/08/2040;24/09/2020;7,0433;7,1633;1.405,39;1.403,99;1.405,39
Tesouro IPCA+ com Juros Semestrais;15/08/2040;25/09/2020;7,0733;7,1933;1.407,36;1.405,95;1.407,36
Tesouro IPCA+ com Juros Semestrais;15/08/2040;28/09/2020;7,0226;7,1426;1.404,03;1.402,63;1.404,03
Tesouro IPCA+ com Juros Semestrais;15/08/2040;29/09/2020;7,0461;7,1661;1.405,58;1.404,17;1.405,58
Tesouro IPCA+ com Juros Semestrais;15/08/2040;30/09/2020;7,1851;7,3051;1.414,72;1.413,31;1.414,72
Tesouro IPCA+ com Juros Semestrais;15/08/2040;01/10/2020;7,2199;7,3399;1.417,02;1.415,61;1.417,02
Tesouro IPCA+ com Juros Semestrais;15/08/2040;02/10/2020;7,1955;7,3155;1.415,41;1.414,00;1.415,41
Tesouro IPCA+ com Juros Semestrais;15/08/2040;05/10/2020;7,0942;7,2142;1.408,73;1.407,33;1.408,73
Tesouro IPCA+ com Juros Semestrais;15/08/2040;06/10/2020;7,0805;7,2005;1.407,83;1.406,43;1.407,83
Tesouro IPCA+ com Juros Semestrais;15/08/2040;07/10/2020;7,1672;7,2872;1.413,55;1.412,13;1.413,55
Tesouro IPCA+ com Juros Semestrais;15/08/2040;08/10/2020;7,0299;7,1499;1.404,51;1.403,11;1.404,51
Tesouro IPCA+ com Juros Semestrais;15/08/2040;09/10/2020;6,9457;7,0657;1.399,00;1.397,60;1.399,00
Tesouro IPCA+ com Juros Semestrais;15/08/2040;12/10/2020;6,7968;6,9168;1.389,29;1.387,90;1.389,29
Tesouro IPCA+ com Juros Semestrais;15/08/2040;13/10/2020;6,7137;6,8337;1.383,89;1.382,51;1.383,89
Tesouro IPCA+ com Juros Semestrais;15/08/2040;14/10/2020;6,6328;6,7528;1.378,65;1.377,27;1.378,65
Tesouro IPCA+ com Juros Semestrais;15/08/2040;15/10/2020;6,6700;6,7900;1.381,06;1.379,67;1.381,06
Tesouro IPCA+ com Juros Semestrais;15/08/2040;16/10/2020;6,5917;6,7117;1.375,99;1.374,62;1.375,99
Tesouro IPCA+ com Juros Semestrais;15/08/2040;19/10/2020;6,6621;6,7821;1.380,54;1.379,16;1.380,54
Tesouro IPCA+ com Juros Semestrais;15/08/2040;20/10/2020;6,7978;6,9178;1.389,35;1.387,96;1.389,35
Tesouro IPCA+ com Juros Semestrais;15/08/2040;21/10/2020;6,7473;6,8673;1.386,07;1.384,68;1.386,07
Tesouro IPCA+ com Juros Semestrais;15/08/2040;22/10/2020;6,8193;6,9393;1.390,75;1.389,36;1.390,75
Tesouro IPCA+ com Juros Semestrais;15/08/2040;23/10/2020;6,7309;6,8509;1.385,00;1.383,62;1.385,00
Tesouro IPCA+ com Juros Semestrais;15/08/2040;26/10/2020;6,6362;6,7562;1.378,87;1.377,49;1.378,87
Tesouro IPCA+ com Juros Semestrais;15/08/2040;27/10/2020;6,7831;6,9031;1.388,40;1.387,01;1.388,40
Tesouro IPCA+ com Juros Semestrais;15/08/2040;28/10/2020;6,7420;6,8620;1.385,72;1.384,34;1.385,72
Tesouro IPCA+ com Juros Semestrais;15/08/2040;29/10/2020;6,6141;6,7341;1.377,44;1.376,06;1.377,44
Tesouro IPCA+ com Juros Semestrais;15/08/2040;30/10/2020;6,4731;6,5931;1.368,36;1.366,99;1.368,36
Tesouro IPCA+ com Juros Semestrais;15/08/2040;02/11/2020;6,3577;6,4777;1.360,96;1.359,60;1.360,96
Tesouro IPCA+ com Juros Semestrais;15/08/2040;03/11/2020;6,2948;6,4148;1.356,94;1.355,58;1.356,94
Tesouro IPCA+ com Juros Semestrais;15/08/2040;04/11/2020;6,2032;6,3232;1.351,10;1.349,75;1.351,10
Tesouro IPCA+ com Juros Semestrais;15/08/2040;05/11/2020;6,2289;6,3489;1.352,74;1.351,38;1.352,74
Tesouro IPCA+ com Juros Semestrais;15/08/2040;06/11/2020;6,3085;6,4285;1.357,81;1.356,46;1.357,81
Tesouro IPCA+ com Juros Semestrais;15/08/2040;09/11/2020;6,1717;6,2917;1.349,10;1.347,75;1.349,10
Tesouro IPCA+ com Juros Semestrais;15/08/2040;10/11/2020;6,0306;6,1506;1.340,16;1.338,82;1.340,16
Tesouro IPCA+ com Juros Semestrais;15/08/2040;11/11/2020;5,9400;6,0600;1.334,44;1.333,11;1.334,44
Tesouro IPCA+ com Juros Semestrais;15/08/2040;12/11/2020;5,8422;5,9622;1.328,29;1.326,97;1.328,29
Tesouro IPCA+ com Juros Semestrais;15/08/2040;13/11/2020;5,9578;6,0778;1.335,56;1.334,23;1.335,56
Tesouro IPCA+ com Juros Semestrais;15/08/2040;16/11/2020;6,0235;6,1435;1.339,71;1.338,37;1.339,71
Tesouro IPCA+ com Juros Semestrais;15/08/2040;17/11/2020;5,9754;6,0954;1.336,67;1.335,34;1.336,67
Tesouro IPCA+ com Juros Semestrais;15/08/2040;18/11/2020;5,9918;6,1118;1.337,71;1.336,37;1.337,71
Tesouro IPCA+ com Juros Semestrais;15/08/2040;19/11/2020;5,8953;6,0153;1.331,63;1.330,30;1.331,63
Tesouro IPCA+ com Juros Semestrais;15/08/2040;20/11/2020;5,7518;5,8718;1.322,63;1.321,31;1.322,63
Tesouro IPCA+ com Juros Semestrais;15/08/2040;23/11/2020;5,8546;5,9746;1.329,07;1.327,75;1.329,07
Tesouro IPCA+ com Juros Semestrais;15/08/2040;24/11/2020;5,9778;6,0978;1.336,83;1.335,49;1.336,83
Tesouro IPCA+ com Juros Semestrais;15/08/2040;25/11/2020;5,8341;5,9541;1.327,79;1.326,46;1.327,79
Tesouro IPCA+ com Juros Semestrais;15/08/2040;26/11/2020;5,8874;6,0074;1.331,13;1.329,80;1.331,13
Tesouro IPCA+ com Juros Semestrais;15/08/2040;27/11/2020;5,8510;5,9710;1.328,85;1.327,52;1.328,85
Tesouro IPCA+ com Juros Semestrais;15/08/2040;30/11/2020;5,9373;6,0573;1.334,27;1.332,94;1.334,27
Tesouro IPCA+ com Juros Semestrais;15/08/2040;01/12/2020;5,8206;5,9406;1.326,94;1.325,61;1.326,94
Tesouro IPCA+ com Juros Semestrais;15/08/2040;02/12/2020;5,9514;6,0714;1.335,16;1.333,82;1.335,16
Tesouro IPCA+ com Juros Semestrais;15/08/2040;03/12/2020;5,8929;6,0129;1.331,48;1.330,15;1.331,48
Tesouro IPCA+ com Juros Semestrais;15/08/2040;04/12/2020;5,8150;5,9350;1.326,59;1.325,26;1.326,59
Tesouro IPCA+ com Juros Semestrais;15/08/2040;07/12/2020;5,9078;6,0278;1.332,42;1.331,08;1.332,42
Tesouro IPCA+ com Juros Semestrais;15/08/2040;08/12/2020;5,9561;6,0761;1.335,46;1.334,12;1.335,46
Tesouro IPCA+ com Juros Semestrais;15/08/2040;09/12/2020;6,0884;6,2084;1.343,82;1.342,47;1.343,82
Tesouro IPCA+ com Juros Semestrais;15/08/2040;10/12/2020;6,2316;6,3516;1.352,91;1.351,55;1.352,91
Tesouro IPCA+ com Juros Semestrais;15/08/2040;11/12/2020;6,3809;6,5009;1.362,44;1.361,08;1.362,44
Tesouro IPCA+ com Juros Semestrais;15/08/2040;14/12/2020;6,4954;6,6154;1.369,79;1.368,42;1.369,79
Tesouro IPCA+ com Juros Semestrais;15/08/2040;15/12/2020;6,6089;6,7289;1.377,10;1.375,73;1.377,10
Tesouro IPCA+ com Juros Semestrais;15/08/2040;16/12/2020;6,4785;6,5985;1.368,70;1.367,34;1.368,70
Tesouro IPCA+ com Juros Semestrais;15/08/2040;17/12/2020;6,3718;6,4918;1.361,86;1.360,50;1.361,86
Tesouro IPCA+ com Juros Semestrais;15/08/2040;18/12/2020;6,4991;6,6191;1.370,03;1.368,66;1.370,03
Tesouro IPCA+ com Juros Semestrais;15/08/2040;21/12/2020;6,5875;6,7075;1.375,73;1.374,35;1.375,73
Tesouro IPCA+ com Juros Semestrais;15/08/2040;22/12/2020;6,4950;6,6150;1.369,77;1.368,40;1.369,77
Tesouro IPCA+ com Juros Semestrais;15/08/2040;23/12/2020;6,4585;6,5785;1.367,42;1.366,05;1.367,42
Tesouro IPCA+ com Juros Semestrais;15/08/2040;24/12/2020;6,4208;6,5408;1.365,00;1.363,63;1.365,00
Tesouro IPCA+ com Juros Semestrais;15/08/2040;25/12/2020;6,4506;6,5706;1.366,91;1.365,55;1.366,91
Tesouro IPCA+ com Juros Semestrais;15/08/2040;28/12/2020;6,5937;6,7137;1.376,13;1.374,75;1.376,13
Tesouro IPCA+ com Juros Semestrais;15/08/2040;29/12/2020;6,5171;6,6371;1.371,19;1.369,82;1.371,19
Tesouro IPCA+ com Juros Semestrais;15/08/2040;30/12/2020;6,3810;6,5010;1.362,45;1.361,08;1.362,45
Tesouro IPCA+ com Juros Semestrais;15/08/2040;31/12/2020;6,4158;6,5358;1.364,68;1.363,31;1.364,68
Tesouro IPCA+ com Juros Semestrais;15/08/2040;01/01/2021;6,3225;6,4425;1.358,71;1.357,35;1.358,71
Tesouro IPCA+ com Juros Semestrais;15/08/2040;04/01/2021;6,3331;6,4531;1.359,39;1.358,03;1.359,39
Tesouro IPCA+ com Juros Semestrais;15/08/2040;05/01/2021;6,4200;6,5400;1.364,95;1.363,58;1.364,95
Tesouro IPCA+ com Juros Semestrais;15/08/2040;06/01/2021;6,3683;6,4883;1.361,64;1.360,28;1.361,64
Tesouro IPCA+ com Juros Semestrais;15/08/2040;07/01/2021;6,2343;6,3543;1.353,08;1.351,73;1.353,08
Tesouro IPCA+ com Juros Semestrais;15/08/2040;08/01/2021;6,3230;6,4430;1.358,74;1.357,38;1.358,74
Tesouro IPCA+ com Juros Semestrais;15/08/2040;11/01/2021;6,4348;6,5548;1.365,90;1.364,53;1.365,90
Tesouro IPCA+ com Juros Semestrais;15/08/2040;12/01/2021;6,5403;6,6603;1.372,68;1.371,31;1.372,68
Tesouro IPCA+ com Juros Semestrais;15/08/2040;13/01/2021;6,6808;6,8008;1.381,76;1.380,37;1.381,76
Tesouro IPCA+ com Juros Semestrais;15/08/2040;14/01/2021;6,7966;6,9166;1.389,27;1.387,88;1.389,27
Tesouro IPCA+ com Juros Semestrais;15/08/2040;15/01/2021;6,7093;6,8293;1.383,60;1.382,22;1.383,60
Tesouro IPCA+ com Juros Semestrais;15/08/2040;18/01/2021;6,5837;6,7037;1.375,48;1.374,11;1.375,48
Tesouro IPCA+ com Juros Semestrais;15/08/2040;19/01/2021;6,5749;6,6949;1.374,91;1.373,54;1.374,91
Tesouro IPCA+ com Juros Semestrais;15/08/2040;20/01/2021;6,6240;6,7440;1.378,08;1.376,70;1.378,08
Tesouro IPCA+ com Juros Semestrais;15/08/2040;21/01/2021;6,4935;6,6135;1.369,67;1.368,30;1.369,67
Tesouro IPCA+ com Juros Semestrais;15/08/2040;22/01/2021;6,4960;6,6160;1.369,83;1.368,46;1.369,83
Tesouro IPCA+ com Juros Semestrais;15/08/2040;25/01/2021;6,5714;6,6914;1.374,69;1.373,31;1.374,69
Tesouro IPCA+ com Juros Semestrais;15/08/2040;26/01/2021;6,6150;6,7350;1.377,50;1.376,12;1.377,50
Tesouro IPCA+ com Juros Semestrais;15/08/2040;27/01/2021;6,6177;6,7377;1.377,67;1.376,30;1.377,67
Tesouro IPCA+ com Juros Semestrais;15/08/2040;28/01/2021;6,6173;6,7373;1.377,65;1.376,27;1.377,65
Tesouro IPCA+ com Juros Semestrais;15/08/2040;29/01/2021;6,6066;6,7266;1.376,95;1.375,58;1.376,95
Tesouro IPCA+ com Juros Semestrais;15/08/2040;01/02/2021;6,5531;6,6731;1.373,51;1.372,13;1.373,51
Tesouro IPCA+ com Juros Semestrais;15/08/2040;02/02/2021;6,5153;6,6353;1.371,07;1.369,70;1.371,07
Tesouro IPCA+ com Juros Semestrais;15/08/2040;03/02/2021;6,5736;6,6936;1.374,83;1.373,45;1.374,83
Tesouro IPCA+ com Juros Semestrais;15/08/2040;04/02/2021;6,6383;6,7583;1.379,01;1.377,63;1.379,01
Tesouro IPCA+ com Juros Semestrais;15/08/2040;05/02/2021;6,6368;6,7568;1.378,91;1.377,53;1.378,91
Tesouro IPCA+ com Juros Semestrais;15/08/2040;08/02/2021;6,5673;6,6873;1.374,42;1.373,04;1.374,42
Tesouro IPCA+ com Juros Semestrais;15/08/2040;09/02/2021;6,5375;6,6575;1.372,50;1.371,13;1.372,50
Tesouro IPCA+ com Juros Semestrais;15/08/2040;10/02/2021;6,6639;6,7839;1.380,66;1.379,28;1.380,66
Tesouro IPCA+ com Juros Semestrais;15/08/2040;11/02/2021;6,6891;6,8091;1.382,29;1.380,91;1.382,29
Tesouro IPCA+ com Juros Semestrais;15/08/2040;12/02/2021;6,5501;6,6701;1.373,31;1.371,94;1.373,31
Tesouro IPCA+ com Juros Semestrais;15/08/2040;15/02/2021;6,4659;6,5859;1.367,90;1.366,53;1.367,90
Tesouro IPCA+ com Juros Semestrais;15/08/2040;16/02/2021;6,3768;6,4968;1.362,18;1.360,82;1.362,18
Tesouro IPCA+ com Juros Semestrais;15/08/2040;17/02/2021;6,4858;6,6058;1.369,17;1.367,80;1.369,17
Tesouro IPCA+ com Juros Semestrais;15/08/2040;18/02/2021;6,4546;6,5746;1.367,17;1.365,80;1.367,17
Tesouro IPCA+ com Juros Semestrais;15/08/2040;19/02/2021;6,3964;6,5164;1.363,43;1.362,07;1.363,43
Tesouro IPCA+ com Juros Semestrais;15/08/2040;22/02/2021;6,5130;6,6330;1.370,92;1.369,55;1.370,92
Tesouro IPCA+ com Juros Semestrais;15/08/2040;23/02/2021;6,5344;6,6544;1.372,30;1.370,93;1.372,30
Tesouro IPCA+ com Juros Semestrais;15/08/2040;24/02/2021;6,6650;6,7850;1.380,73;1.379,35;1.380,73
Tesouro IPCA+ com Juros Semestrais;15/08/2040;25/02/2021;6,6273;6,7473;1.378,29;1.376,91;1.378,29
Tesouro IPCA+ com Juros Semestrais;15/08/2040;26/02/2021;6,6424;6,7624;1.379,27;1.377,89;1.379,27
Tesouro IPCA+ com Juros Semestrais;15/08/2040;01/03/2021;6,5327;6,6527;1.372,19;1.370,82;1.372,19
Tesouro IPCA+ com Juros Semestrais;15/08/2040;02/03/2021;6,4079;6,5279;1.364,17;1.362,81;1.364,17
Tesouro IPCA+ com Juros Semestrais;15/08/2040;03/03/2021;6,3913;6,5113;1.363,11;1.361,74;1.363,11
Tesouro IPCA+ com Juros Semestrais;15/08/2040;04/03/2021;6,3468;6,4668;1.360,26;1.358,90;1.360,26
Tesouro IPCA+ com Juros Semestrais;15/08/2040;05/03/2021;6,3719;6,4919;1.361,87;1.360,51;1.361,87
Tesouro IPCA+ com Juros Semestrais;15/08/2040;08/03/2021;6,3615;6,4815;1.361,20;1.359,84;1.361,20
Tesouro IPCA+ com Juros Semestrais;15/08/2040;09/03/2021;6,3979;6,5179;1.363,53;1.362,17;1.363,53
Tesouro IPCA+ com Juros Semestrais;15/08/2040;10/03/2021;6,3757;6,4957;1.362,11;1.360,75;1.362,11
Tesouro IPCA+ com Juros Semestrais;15/08/2040;11/03/2021;6,3660;6,4860;1.361,49;1.360,12;1.361,49
Tesouro IPCA+ com Juros Semestrais;15/08/2040;12/03/2021;6,3386;6,4586;1.359,74;1.358,38;1.359,74
Tesouro IPCA+ com Juros Semestrais;15/08/2040;15/03/2021;6,4300;6,5500;1.365,59;1.364,22;1.365,59
Tesouro IPCA+ com Juros Semestrais;15/08/2040;16/03/2021;6,3751;6,4951;1.362,07;1.360,71;1.362,07
Tesouro IPCA+ com Juros Semestrais;15/08/2040;17/03/2021;6,3398;6,4598;1.359,81;1.358,45;1.359,81
Tesouro IPCA+ com Juros Semestrais;15/08/2040;18/03/2021;6,2437;6,3637;1.353,68;1.352,32;1.353,68
Tesouro IPCA+ com Juros Semestrais;15/08/2040;19/03/2021;6,1638;6,2838;1.348,60;1.347,25;1.348,60
Tesouro IPCA+ com Juros Semestrais;15/08/2040;22/03/2021;6,2074;6,3274;1.351,37;1.350,02;1.351,37
Tesouro IPCA+ com Juros Semestrais;15/08/2040;23/03/2021;6,1652;6,2852;1.348,68;1.347,33;1.348,68
Tesouro IPCA+ com Juros Semestrais;15/08/2040;24/03/2021;6,0399;6,1599;1.340,74;1.339,40;1.340,74
Tesouro IPCA+ com Juros Semestrais;15/08/2040;25/03/2021;6,1427;6,2627;1.347,25;1.345,91;1.347,25
Tesouro IPCA+ com Juros Semestrais;15/08/2040;26/03/2021;6,1465;6,2665;1.347,50;1.346,15;1.347,50
Tesouro IPCA+ com Juros Semestrais;15/08/2040;29/03/2021;6,1896;6,3096;1.350,24;1.348,89;1.350,24
Tesouro IPCA+ com Juros Semestrais;15/08/2040;30/03/2021;6,2754;6,3954;1.355,70;1.354,34;1.355,70
Tesouro IPCA+ com Juros Semestrais;15/08/2040;31/03/2021;6,4033;6,5233;1.363,88;1.362,52;1.363,88
Tesouro IPCA+ com Juros Semestrais;15/08/2040;01/04/2021;6,2829;6,4029;1.356,18;1.354,82;1.356,18
Tesouro IPCA+ com Juros Semestrais;15/08/2040;02/04/2021;6,1543;6,2743;1.347,99;1.346,64;1.347,99
Tesouro IPCA+ com Juros Semestrais;15/08/2040;05/04/2021;6,0157;6,1357;1.339,22;1.337,88;1.339,22
Tesouro IPCA+ com Juros Semestrais;15/08/2040;06/04/2021;5,9258;6,0458;1.333,55;1.332,22;1.333,55
Tesouro IPCA+ com Juros Semestrais;15/08/2040;07/04/2021;5,8348;5,9548;1.327,83;1.326,50;1.327,83
Tesouro IPCA+ com Juros Semestrais;15/08/2040;08/04/2021;5,7836;5,9036;1.324,62;1.323,30;1.324,62
Tesouro IPCA+ com Juros Semestrais;15/08/2040;09/04/2021;5,7244;5,8444;1.320,92;1.319,60;1.320,92
Tesouro IPCA+ com Juros Semestrais;15/08/2040;12/04/2021;5,8191;5,9391;1.326,84;1.325,52;1.326,84
Tesouro IPCA+ com Juros Semestrais;15/08/2040;13/04/2021;5,8742;5,9942;1.330,30;1.328,97;1.330,30
Tesouro IPCA+ com Juros Semestrais;15/08/2040;14/04/2021;5,8065;5,9265;1.326,05;1.324,73;1.326,05
Tesouro IPCA+ com Juros Semestrais;15/08/2040;15/04/2021;5,8682;5,9882;1.329,93;1.328,60;1.329,93
Tesouro IPCA+ com Juros Semestrais;15/08/2040;16/04/2021;6,0176;6,1376;1.339,34;1.338,00;1.339,34
Tesouro IPCA+ com Juros Semestrais;15/08/2040;19/04/2021;6,1671;6,2871;1.348,81;1.347,46;1.348,81
Tesouro IPCA+ com Juros Semestrais;15/08/2040;20/04/2021;6,2428;6,3628;1.353,62;1.352,27;1.353,62
Tesouro IPCA+ com Juros Semestrais;15/08/2040;21/04/2021;6,3148;6,4348;1.358,21;1.356,85;1.358,21
Tesouro IPCA+ com Juros Semestrais;15/08/2040;22/04/2021;6,4385;6,5585;1.366,13;1.364,77;1.366,13
Tesouro IPCA+ com Juros Semestrais;15/08/2040;23/04/2021;6,2910;6,4110;1.356,70;1.355,34;1.356,70
Tesouro IPCA+ com Juros Semestrais;15/08/2040;26/04/2021;6,2309;6,3509;1.352,86;1.351,51;1.352,86
Tesouro IPCA+ com Juros Semestrais;15/08/2040;27/04/2021;6,3276;6,4476;1.359,03;1.357,67;1.359,03
Tesouro IPCA+ com Juros Semestrais;15/08/2040;28/04/2021;6,4125;6,5325;1.364,47;1.363,10;1.364,47
Tesouro IPCA+ com Juros Semestrais;15/08/2040;29/04/2021;6,3837;6,5037;1.362,62;1.361,26;1.362,62
Tesouro IPCA+ com Juros Semestrais;15/08/2040;30/04/2021;6,3554;6,4754;1.360,81;1.359,45;1.360,81
Tesouro IPCA+ com Juros Semestrais;15/08/2040;03/05/2021;6,3794;6,4994;1.362,34;1.360,98;1.362,34
Tesouro IPCA+ com Juros Semestrais;15/08/2040;04/05/2021;6,4260;6,5460;1.365,33;1.363,97;1.365,33
Tesouro IPCA+ com Juros Semestrais;15/08/2040;05/05/2021;6,4176;6,5376;1.364,79;1.363,43;1.364,79
Tesouro IPCA+ com Juros Semestrais;15/08/2040;06/05/2021;6,4214;6,5414;1.365,04;1.363,67;1.365,04
Tesouro IPCA+ com Juros Semestrais;15/08/2040;07/05/2021;6,4997;6,6197;1.370,07;1.368,70;1.370,07
Tesouro IPCA+ com Juros Semestrais;15/08/2040;10/05/2021;6,3945;6,5145;1.363,31;1.361,95;1.363,31
Tesouro IPCA+ com Juros Semestrais;15/08/2040;11/05/2021;6,3637;6,4837;1.361,34;1.359,98;1.361,34
Tesouro IPCA+ com Juros Semestrais;15/08/2040;12/05/2021;6,2818;6,4018;1.356,11;1.354,75;1.356,11
Tesouro IPCA+ com Juros Semestrais;15/08/2040;13/05/2021;6,3566;6,4766;1.360,88;1.359,52;1.360,88
Tesouro IPCA+ com Juros Semestrais;15/08/2040;14/05/2021;6,3489;6,4689;1.360,39;1.359,03;1.360,39
Tesouro IPCA+ com Juros Semestrais;15/08/2040;17/05/2021;6,3536;6,4736;1.360,70;1.359,34;1.360,70
Tesouro IPCA+ com Juros Semestrais;15/08/2040;18/05/2021;6,4394;6,5594;1.366,20;1.364,83;1.366,20
Tesouro IPCA+ com Juros Semestrais;15/08/2040;19/05/2021;6,5167;6,6367;1.371,16;1.369,79;1.371,16
Tesouro IPCA+ com Juros Semestrais;15/08/2040;20/05/2021;6,5835;6,7035;1.375,46;1.374,09;1.375,46
Tesouro IPCA+ com Juros Semestrais;15/08/2040;21/05/2021;6,5719;6,6919;1.374,72;1.373,34;1.374,72
Tesouro IPCA+ com Juros Semestrais;15/08/2040;24/05/2021;6,6595;6,7795;1.380,37;1.378,99;1.380,37
Tesouro IPCA+ com Juros Semestrais;15/08/2040;25/05/2021;6,6034;6,7234;1.376,75;1.375,37;1.376,75
Tesouro IPCA+ com Juros Semestrais;15/08/2040;26/05/2021;6,5097;6,6297;1.370,71;1.369,34;1.370,71
Tesouro IPCA+ com Juros Semestrais;15/08/2040;27/05/2021;6,5908;6,7108;1.375,94;1.374,56;1.375,94
Tesouro IPCA+ com Juros Semestrais;15/08/2040;28/05/2021;6,6502;6,7702;1.379,77;1.378,39;1.379,77
Tesouro IPCA+ com Juros Semestrais;15/08/2040;31/05/2021;6,5630;6,6830;1.374,15;1.372,77;1.374,15
Tesouro IPCA+ com Juros Semestrais;15/08/2040;01/06/2021;6,5480;6,6680;1.373,18;1.371,81;1.373,18
Tesouro IPCA+ com Juros Semestrais;15/08/2040;02/06/2021;6,5656;6,6856;1.374,31;1.372,93;1.374,31
Tesouro IPCA+ com Juros Semestrais;15/08/2040;03/06/2021;6,5280;6,6480;1.371,89;1.370,52;1.371,89
Tesouro IPCA+ com Juros Semestrais;15/08/2040;04/06/2021;6,5512;6,6712;1.373,38;1.372,01;1.373,38
Tesouro IPCA+ com Juros Semestrais;15/08/2040;07/06/2021;6,4397;6,5597;1.366,21;1.364,85;1.366,21
Tesouro IPCA+ com Juros Semestrais;15/08/2040;08/06/2021;6,5727;6,6927;1.374,77;1.373,40;1.374,77
Tesouro IPCA+ com Juros Semestrais;15/08/2040;09/06/2021;6,4256;6,5456;1.365,31;1.363,95;1.365,31
Tesouro IPCA+ com Juros Semestrais;15/08/2040;10/06/2021;6,5188;6,6388;1.371,29;1.369,92;1.371,29
Tesouro IPCA+ com Juros Semestrais;15/08/2040;11/06/2021;6,6191;6,7391;1.377,76;1.376,38;1.377,76
Tesouro IPCA+ com Juros Semestrais;15/08/2040;14/06/2021;6,5710;6,6910;1.374,66;1.373,28;1.374,66
Tesouro IPCA+ com Juros Semestrais;15/08/2040;15/06/2021;6,5467;6,6667;1.373,10;1.371,72;1.373,10
Tesouro IPCA+ com Juros Semestrais;15/08/2040;16/06/2021;6,6025;6,7225;1.376,69;1.375,31;1.376,69
Tesouro IPCA+ com Juros Semestrais;15/08/2040;17/06/2021;6,5735;6,6935;1.374,82;1.373,45;1.374,82
Tesouro IPCA+ com Juros Semestrais;15/08/2040;18/06/2021;6,6571;6,7771;1.380,22;1.378,84;1.380,22
Tesouro IPCA+ com Juros Semestrais;15/08/2040;21/06/2021;6,6684;6,7884;1.380,95;1.379,57;1.380,95
Tesouro IPCA+ com Juros Semestrais;15/08/2040;22/06/2021;6,6162;6,7362;1.377,58;1.376,20;1.377,58
Tesouro IPCA+ com Juros Semestrais;15/08/2040;23/06/2021;6,4732;6,5932;1.368,36;1.366,99;1.368,36
Tesouro IPCA+ com Juros Semestrais;15/08/2040;24/06/2021;6,5588;6,6788;1.373,87;1.372,50;1.373,87
Tesouro IPCA+ com Juros Semestrais;15/08/2040;25/06/2021;6,6854;6,8054;1.382,05;1.380,67;1.382,05
Tesouro IPCA+ com Juros Semestrais;15/08/2040;28/06/2021;6,5815;6,7015;1.375,34;1.373,96;1.375,34
Tesouro IPCA+ com Juros Semestrais;15/08/2040;29/06/2021;6,7173;6,8373;1.384,12;1.382,74;1.384,12
Tesouro IPCA+ com Juros Semestrais;15/08/2040;30/06/2021;6,6664;6,7864;1.380,82;1.379,44;1.380,82
Tesouro IPCA+ com Juros Semestrais;15/08/2040;01/07/2021;6,7053;6,8253;1.383,35;1.381,96;1.383,35
Tesouro IPCA+ com Juros Semestrais;15/08/2040;02/07/2021;6,7362;6,8562;1.385,35;1.383,96;1.385,35
Tesouro IPCA+ com Juros Semestrais;15/08/2040;05/07/2021;6,7686;6,8886;1.387,45;1.386,06;1.387,45
Tesouro IPCA+ com Juros Semestrais;15/08/2040;06/07/2021;6,8787;6,9987;1.394,62;1.393,22;1.394,62
Tesouro IPCA+ com Juros Semestrais;15/08/2040;07/07/2021;7,0227;7,1427;1.404,04;1.402,64;1.404,04
